-0.2182,-0.2182,-0.8617,-0.8508,0.819,-0.9104,0.1731,-0.029
-0.7407,-0.6572,0.5453,-0.1493,0.7727,-0.888,-0.0999,-0.3033
0.5007,-0.6894,-0.0205,0.1744,-0.3081,0.3992,0.231,0.9828
-0.0205,0.3706,0.1723,0.819,-0.7605,0.1345,-0.2781,0.7645
-0.1659,0.0792,0.7108,-0.7407,0.7727,-0.8066,0.4843,0.0792
-0.6057,-0.0523,-0.8617,0.6699,-0.7164,-0.6894,-0.4782,0.3062
-0.0307,0.6021,0.7277,0.0155,0.9828,0.0731,-0.8589,0.1723
-0.0307,0.0535,-0.0523,-0.5769,0.1584,-0.7155,0.6021,-0.9104
,,,,,,,
-0.2182,0.9745,-0.0999,-0.7601,0.0155,0.3703,-0.6572,0.8572
-0.1247,-0.6572,-0.7154,-0.7824,-0.9829,-0.4852,-0.7601,-0.8617
-0.0636,-0.4782,-0.1305,0.1744,-0.3081,-0.8617,0.0792,-0.8617
0.0804,0.3706,0.1723,-0.9337,-0.7164,-0.2272,-0.9104,-0.7824
-0.029,0.0792,0.7108,0.1731,0.7727,-0.8066,-0.7116,0.0792
-0.6057,-0.2182,-0.8617,-0.0214,0.1744,0.0731,0.5108,0.6701
-0.3049,0.0535,0.7277,-0.774,0.736,0.9745,-0.6705,0.6994
0.5007,-0.0999,-0.0523,0.1731,-0.2182,-0.7116,-0.6057,0.1723
,,,,,,,
-0.2182,-0.2182,-0.8617,-0.3081,-0.1247,0.3703,-0.1363,0.8572
-0.1247,0.3706,0.5453,-0.7824,-0.9829,-0.888,-0.2648,-0.3033
0.5007,-0.6894,-0.613,0.1744,0.9504,0.3992,0.0792,0.9828
0.0804,-0.0344,0.1723,-0.0214,0.5007,-0.0636,-0.1305,-0.2182
-0.1659,0.5376,0.231,-0.7407,0.9745,-0.6894,0.5453,0.6701
0.3266,-0.2182,-0.8617,-0.0214,-0.7164,0.0731,-0.4782,-0.549
-0.3049,-0.888,0.6574,-0.9151,-0.2182,-0.1493,-0.7601,0.1584
0.5007,0.7108,-0.0523,0.736,-0.2182,0.0535,0.1723,-0.2648
,,,,,,,
-0.2182,-0.2182,-0.8617,-0.1659,0.819,-0.9104,-0.1363,-0.23
-0.1247,0.3706,0.5453,-0.7824,-0.9829,-0.888,-0.0999,-0.8617
0.5007,0.6518,0.8099,0.1744,-0.3081,-0.9337,0.5376,0.9828
-0.0205,0.3706,0.1723,0.8684,0.5007,0.1345,-0.9104,-0.2182
-0.029,-0.0344,0.7108,0.8684,0.9745,-0.8066,-0.2648,-0.8508
0.0804,-0.2182,0.4843,-0.0214,0.3706,0.0731,0.9828,-0.549
0.7727,-0.888,0.7277,0.5835,0.736,0.9745,-0.6705,0.1688
-0.0307,-0.7154,-0.0523,0.1584,-0.2182,0.8817,-0.6057,-0.2648
,,,,,,,
-0.2182,-0.2182,-0.8617,0.0151,-0.7601,0.231,0.5453,-0.7338
-0.1247,0.3706,0.5453,0.8686,0.459,-0.4852,0.5472,-0.9151
0.5007,-0.0344,0.3062,0.1744,0.9504,-0.6894,-0.7715,-0.3081
-0.9487,0.3706,0.1723,-0.9337,0.5007,-0.0636,-0.1305,-0.2182
-0.029,0.0792,0.231,0.8684,0.9745,-0.8066,-0.7116,0.0792
-0.2182,-0.0523,0.7856,0.6699,-0.7164,0.0731,-0.4782,0.5108
-0.077,0.6021,0.6574,-0.774,0.736,0.9745,-0.6705,0.1688
-0.0307,-0.9413,-0.0523,0.1584,-0.2182,0.0535,0.6021,0.6701
,,,,,,,
-0.2182,0.9745,-0.8617,-0.8508,0.819,0.231,-0.6572,0.8572
-0.1247,0.3706,0.7277,-0.7824,0.1584,0.546,0.5472,0.4068
-0.7407,-0.4782,0.3062,0.1744,-0.3081,-0.8617,0.231,0.9828
-0.0205,0.3706,0.1723,-0.0214,0.5007,-0.0636,-0.9104,-0.2182
0.4068,0.0792,0.231,-0.7407,0.7727,0.4843,-0.7116,0.0792
-0.2182,0.825,-0.8617,-0.1247,0.3706,-0.6572,0.3703,0.3062
-0.7116,0.6021,0.0151,-0.774,0.6518,-0.1493,0.3866,0.6994
-0.0307,0.0535,-0.7154,0.1783,0.4843,0.8817,-0.0999,-0.0636
,,,,,,,
-0.2182,0.0731,-0.8617,-0.8508,0.0155,0.3703,-0.6572,-0.029
-0.8066,-0.6948,-0.6057,-0.0307,0.0155,-0.9337,0.5472,0.5835
0.5007,-0.7155,0.3062,0.1744,-0.3081,-0.8617,-0.7715,-0.8617
-0.3081,0.3706,0.1723,-0.9337,-0.0636,-0.0636,-0.2781,-0.2182
-0.1659,0.0792,0.7108,-0.7407,0.7727,-0.6894,-0.7116,-0.8508
-0.6057,-0.2182,-0.8617,-0.8617,0.3706,0.0731,-0.4782,-0.549
0.7091,0.0535,0.7277,-0.774,0.6518,0.9745,0.3866,0.6994
-0.0307,0.7108,-0.0523,-0.5769,-0.2182,0.0535,0.5453,0.1723
,,,,,,,
-0.2182,-0.2182,-0.8617,-0.3081,-0.1247,0.3703,0.1731,-0.7338
0.4843,0.0731,0.819,0.8686,0.0155,-0.888,0.5472,0.4843
0.5007,-0.6894,-0.613,0.1744,-0.3081,0.3992,0.5376,-0.3081
-0.0205,0.3706,-0.6948,-0.9337,-0.7605,-0.0636,-0.9104,0.7645
-0.1659,-0.0344,0.7108,-0.7407,0.9745,0.3866,-0.2648,0.0792
-0.6057,-0.4852,-0.8617,0.6574,0.3706,0.0731,0.9828,0.5108
-0.7824,0.6021,-0.9413,0.5835,0.736,0.546,-0.6705,0.1584
-0.0307,-0.0999,-0.0523,-0.7099,0.4843,0.0535,-0.0999,0.3992
,,,,,,,
-0.2182,0.9745,-0.8617,-0.7601,0.819,-0.9104,-0.6572,-0.7338
-0.1247,-0.6948,-0.7155,-0.7824,0.9504,-0.888,-0.0999,-0.3033
0.0155,-0.613,0.3062,0.1744,0.9504,-0.8617,0.7277,0.9828
-0.0205,0.3706,-0.2648,0.8684,-0.7605,-0.2272,-0.1305,-0.7824
-0.1659,0.0792,0.7108,-0.7099,0.7727,-0.9337,-0.2648,0.6994
-0.6057,0.7108,0.4843,0.6699,0.3706,0.0731,-0.4782,0.3062
0.7091,0.6021,-0.7154,-0.774,0.6518,-0.7099,-0.6705,0.6994
-0.0307,0.7277,-0.0523,-0.7099,-0.2182,0.8817,-0.0999,0.3992
,,,,,,,
-0.2182,0.0731,-0.8617,-0.7601,-0.7601,-0.9104,0.3062,-0.0344
-0.1247,-0.6572,-0.0307,-0.1493,0.0155,-0.4852,-0.7601,0.4843
0.5376,-0.6894,0.9828,0.1744,-0.3081,-0.8617,-0.9104,-0.8617
-0.0205,0.3706,0.1723,0.8684,-0.0636,-0.2272,-0.1305,0.7645
-0.029,-0.0344,0.7108,-0.7407,0.9745,0.0731,0.4843,-0.6572
-0.3081,0.7108,-0.8617,0.6699,0.3706,0.0731,-0.1493,0.5108
0.7727,0.1688,0.3992,-0.774,0.736,-0.7099,-0.8589,0.6994
-0.0307,0.7108,-0.0523,0.1584,0.4843,0.0535,-0.6057,0.1723
,,,,,,,
-0.2182,0.9745,-0.8617,-0.7601,0.819,0.3703,-0.1363,-0.7338
-0.1247,0.3706,-0.0307,-0.1493,-0.9829,-0.888,0.7645,0.4843
0.5007,-0.6894,0.9828,0.7727,-0.7407,-0.8617,-0.7715,-0.8617
-0.0205,0.3706,0.1723,0.8684,-0.0636,0.1345,-0.1305,-0.2182
-0.774,-0.0344,0.231,-0.7407,0.9745,-0.8066,-0.2648,0.0792
-0.572,-0.2182,0.4843,0.6699,-0.7164,-0.6894,0.5108,0.5108
-0.888,0.0535,-0.2648,-0.774,0.6518,-0.1493,0.7856,0.1688
-0.0307,0.0535,-0.2272,-0.5769,-0.1247,0.0535,0.3992,-0.1493
,,,,,,,
-0.2182,-0.4852,-0.8617,-0.7601,0.5835,-0.9104,-0.8508,-0.7338
-0.1247,0.0731,-0.0307,-0.1493,-0.9829,-0.888,-0.0999,0.4843
0.5007,-0.0344,0.8099,-0.7407,-0.3081,0.3992,0.0792,0.9828
-0.0205,0.3706,-0.2648,0.8684,-0.7605,-0.2272,-0.1305,-0.7824
-0.1659,-0.0344,0.231,-0.7407,0.9745,-0.8066,0.4843,-0.0516
-0.6057,-0.0523,-0.8617,0.6699,-0.7164,-0.6894,0.9828,0.3062
0.7091,-0.6894,0.7277,-0.774,0.9504,-0.1493,0.3866,0.6994
-0.0307,-0.0999,-0.0523,0.1584,-0.2182,0.0535,-0.6057,-0.9104
,,,,,,,
-0.2182,-0.2182,0.1688,-0.8508,0.819,0.736,0.231,0.7645
-0.9829,0.3706,0.819,-0.1493,-0.9829,-0.888,0.7645,-0.3033
0.5007,-0.4782,0.9828,0.1744,-0.7605,0.3992,0.7277,-0.1362
-0.0636,0.3706,-0.6948,-0.9337,0.5007,-0.0636,-0.9104,-0.2182
-0.1659,0.0792,-0.4782,-0.7407,0.7727,-0.8066,0.5453,-0.8508
-0.6057,-0.2182,-0.8617,0.6574,0.1744,0.0731,0.1345,0.3062
-0.888,0.6021,-0.2648,-0.774,0.736,-0.1493,-0.6705,-0.1493
-0.0307,0.0535,-0.0523,0.1584,0.6574,0.0535,-0.0999,-0.2648
,,,,,,,
-0.9151,-0.2182,-0.8617,-0.3081,0.819,-0.9104,0.5453,-0.029
-0.1247,0.0731,-0.0307,-0.1493,0.0155,-0.4852,-0.7601,0.5835
-0.7407,-0.6894,0.3062,0.1744,-0.3081,0.3992,0.0792,-0.23
-0.6828,0.3314,0.1723,-0.9337,0.5007,-0.2272,-0.2781,0.7645
-0.1659,-0.0344,-0.7155,0.8686,0.9745,0.0731,-0.7116,0.0792
-0.6057,-0.8602,0.4843,0.6699,-0.7164,0.0731,0.5453,0.5108
0.7091,0.6021,-0.2648,-0.9151,0.6518,-0.1493,-0.6705,0.1584
-0.0307,-0.9413,-0.0523,0.1584,0.4843,-0.7116,-0.6572,-0.2648
,,,,,,,
-0.2182,-0.4852,-0.8617,-0.8508,-0.5847,0.3703,-0.1363,-0.0344
0.6443,0.3706,0.5453,0.8686,0.0155,-0.4852,-0.0999,-0.3033
0.5007,0.5108,0.3062,0.9828,-0.3081,0.3992,-0.7715,-0.8617
-0.0636,0.3706,-0.6948,-0.9337,0.5007,0.1345,-0.2781,-0.2182
-0.029,-0.0344,0.7108,0.9828,0.9745,0.0731,-0.7116,0.8684
0.7108,-0.4852,0.4843,-0.0214,-0.7164,0.736,-0.4782,0.3062
-0.3049,0.6021,0.7277,-0.774,0.799,-0.1493,-0.6705,-0.0214
0.5007,0.7277,-0.6038,0.1584,0.4843,-0.7116,-0.6057,-0.2648
,,,,,,,
-0.9151,0.0731,-0.8617,-0.3081,-0.1247,-0.9104,-0.6572,-0.0344
0.6443,0.3706,0.5453,-0.7824,0.7727,-0.9337,-0.0999,0.5835
0.5007,-0.6894,0.3062,0.1744,-0.3081,0.3992,0.231,-0.8617
0.4792,0.3706,0.1723,0.8684,-0.0636,0.5472,-0.9104,0.6699
-0.1659,-0.0344,0.3703,-0.7407,0.9745,-0.8066,0.5453,0.0792
-0.6057,-0.2182,-0.8617,0.6699,-0.7164,0.5453,-0.4782,0.3062
0.7091,0.0535,-0.7154,-0.774,0.6518,-0.1493,0.3062,-0.1493
0.5007,0.0535,-0.0523,0.736,0.4843,0.0535,0.3992,0.1723
,,,,,,,
-0.2182,-0.888,-0.8617,-0.7601,-0.1247,0.3703,-0.6572,-0.029
-0.8066,0.0731,-0.0307,-0.0307,-0.9829,-0.4852,0.5472,-0.3033
0.5007,-0.0344,0.9828,0.1744,-0.7407,0.3992,0.5376,0.9828
0.0804,0.4843,0.1723,-0.0449,-0.0636,-0.2272,-0.9104,-0.2182
-0.1659,0.0792,0.5108,-0.7407,0.9745,-0.6894,0.4843,-0.6572
-0.6057,0.3266,0.4843,-0.8617,-0.7164,0.0731,-0.2272,0.5108
-0.0307,-0.6894,0.6574,-0.774,0.736,0.3062,-0.8589,0.1688
-0.0307,0.0535,-0.0523,0.1584,-0.7824,-0.7155,-0.6057,-0.8508
,,,,,,,
0.6518,0.9745,-0.8617,-0.3081,-0.0516,-0.9104,0.1731,-0.0344
-0.1247,0.0731,0.5453,-0.7824,-0.9829,-0.9337,-0.7601,0.5835
0.5007,-0.6894,0.9828,0.1744,0.9504,-0.8617,-0.7715,-0.8617
0.0804,0.3706,-0.6948,0.8684,-0.0636,-0.2272,-0.1305,-0.2182
-0.1659,0.3706,0.231,-0.0307,-0.9667,-0.8066,0.6994,0.0792
-0.2182,-0.2182,-0.8617,0.6699,0.3706,0.0731,-0.4782,0.3062
0.7091,0.6021,0.0151,-0.774,0.9504,0.9745,-0.8589,0.6994
-0.0307,-0.7154,-0.0523,0.1783,-0.2182,0.0535,-0.6057,0.3992
,,,,,,,
0.6518,-0.4852,-0.8617,-0.3081,-0.1247,0.3703,0.5453,-0.7338
-0.9829,0.3706,-0.0307,-0.1493,-0.9829,-0.888,-0.7601,-0.3033
0.5007,-0.1787,0.3062,-0.7407,-0.9337,0.3992,0.231,-0.9413
-0.8602,0.3706,0.1723,-0.9337,0.5007,-0.2272,-0.2781,-0.2182
0.0535,-0.0344,0.7108,0.8684,0.9745,-0.8066,-0.7116,0.0792
-0.6057,0.7108,0.4843,-0.0717,0.3706,-0.6894,0.5453,0.5108
0.7091,-0.6894,0.7277,0.5835,0.9828,0.3062,-0.8589,0.1688
0.5007,0.0535,-0.2272,0.1584,-0.2182,0.9906,0.3992,-0.8508
,,,,,,,
-0.2182,0.9745,-0.8617,-0.7605,0.819,-0.9104,-0.6572,-0.029
-0.1247,0.3706,0.5453,-0.0307,0.0155,-0.888,0.7645,0.1723
-0.7407,-0.6894,0.8686,0.1744,-0.6894,0.3992,0.5376,0.9828
-0.3081,0.3706,-0.6948,0.8684,-0.0636,-0.0636,-0.1305,-0.8617
-0.1659,0.0792,0.7108,-0.7099,0.9745,-0.8066,0.6994,-0.8508
0.3266,-0.0523,0.4843,-0.0214,0.3706,0.0731,0.9828,0.6701
-0.3049,-0.6894,-0.9413,-0.774,0.736,0.0731,0.3866,0.1688
-0.0307,-0.9413,-0.0523,-0.5769,-0.2182,-0.7116,-0.6057,0.3992
,,,,,,,
-0.2182,0.9745,-0.0999,-0.1659,-0.1247,-0.9104,0.1731,-0.7338
0.6443,0.6021,-0.0307,-0.0307,-0.9829,-0.4852,-0.7601,0.5835
0.5007,-0.6894,-0.613,0.1744,-0.1659,-0.8617,0.231,-0.572
-0.0205,0.3706,0.1723,-0.9337,0.5007,-0.0636,-0.2781,-0.7824
-0.029,-0.0344,0.7108,-0.7407,0.9745,-0.8066,0.4843,-0.9151
-0.572,-0.2182,0.4843,-0.0214,0.3706,0.0731,-0.4782,0.6701
-0.888,0.6021,-0.7154,-0.774,0.6518,-0.1493,0.3866,-0.1493
-0.0307,-0.0999,-0.0523,0.9504,-0.2182,0.0535,-0.6057,0.1723
,,,,,,,
0.4565,-0.2182,-0.8617,-0.7601,-0.1247,0.3703,-0.6572,-0.029
-0.8929,-0.6572,-0.0307,-0.0307,-0.9829,-0.4852,-0.0999,0.4843
-0.7407,0.5835,0.8099,-0.7407,0.9504,0.3992,-0.7715,-0.8617
-0.6828,0.3706,0.1723,-0.9337,-0.0636,-0.0636,-0.1305,-0.7824
-0.1659,-0.0344,0.7108,-0.7407,-0.9667,-0.2905,-0.2648,0.6994
-0.2182,-0.2182,-0.8617,-0.774,0.3706,-0.6894,-0.4782,0.3062
0.7727,0.6021,-0.9413,-0.9151,0.9504,-0.1493,-0.8589,0.6994
-0.0307,0.0535,-0.7154,0.1584,0.4843,-0.7116,-0.6057,-0.8508
,,,,,,,
-0.2182,0.0731,-0.8617,-0.7605,0.819,0.3703,-0.6572,-0.0344
-0.8066,-0.6572,0.5453,-0.1493,0.7727,-0.4852,-0.7601,-0.3033
0.5007,-0.7338,0.9828,-0.9764,0.9504,-0.8617,-0.7715,-0.8617
-0.0636,-0.0344,0.1723,-0.0214,-0.7605,-0.0636,-0.1305,-0.2182
-0.029,-0.0344,0.7108,-0.9764,0.9745,-0.8066,-0.2648,0.0792
-0.2182,-0.2182,-0.6705,-0.0214,0.3706,-0.6894,0.9828,0.6701
0.7091,0.6021,0.7277,-0.9151,0.736,0.0731,0.3062,-0.0214
-0.0307,-0.0999,0.5472,0.9504,-0.2182,0.0535,-0.6057,0.3992
,,,,,,,
-0.2182,-0.2182,-0.8617,-0.3081,-0.7601,0.3703,-0.6572,-0.0344
-0.8929,0.0731,-0.9413,-0.6038,-0.9829,-0.4852,0.7645,0.1723
0.5007,-0.6894,-0.613,0.1744,0.9504,0.6021,0.7277,0.9828
-0.9487,-0.8929,-0.6948,-0.6057,0.5007,-0.2272,-0.9104,-0.2182
-0.1659,-0.0344,0.231,-0.7407,-0.9667,-0.8066,0.4843,-0.8508
-0.1362,-0.2182,-0.8617,0.6699,0.1744,0.0731,0.9828,0.6701
-0.888,0.0535,0.6574,-0.774,0.9828,-0.1493,0.3866,0.1584
-0.0307,0.7277,-0.2272,0.1584,0.4843,-0.7116,-0.6057,-0.8508
,,,,,,,
-0.2182,-0.2182,-0.8617,-0.7601,-0.7601,0.3703,0.1731,-0.0344
0.6443,0.3706,-0.6057,0.8686,0.7727,-0.077,0.7645,-0.3033
0.5007,-0.6894,0.3062,-0.7407,-0.7407,0.3992,-0.7109,0.9828
0.0804,-0.9829,-0.6948,0.8684,-0.7605,-0.1787,-0.9104,-0.2182
-0.029,0.0792,0.7108,-0.7407,-0.8515,0.0731,0.4843,0.8684
-0.572,-0.9487,-0.8617,0.6699,0.3706,0.736,-0.4782,-0.549
-0.888,0.6021,-0.7154,-0.9151,0.736,-0.7099,0.3866,0.1688
-0.0307,0.3266,-0.0523,-0.7099,0.4843,0.0535,-0.6057,0.5007
,,,,,,,
-0.2182,-0.4852,-0.8617,-0.8508,0.819,-0.9104,-0.23,-0.029
-0.9829,0.0731,-0.0307,-0.1493,0.459,-0.4852,-0.7715,0.4843
0.0155,-0.4782,-0.0205,0.1744,0.9504,0.6021,-0.7715,-0.8617
-0.8602,-0.0344,-0.6948,-0.0214,-0.0636,-0.0636,-0.9104,-0.2182
-0.1659,0.0792,0.7108,-0.7407,-0.9667,-0.8066,-0.7116,0.6994
-0.2182,-0.4852,-0.8617,0.6699,0.3706,0.0731,-0.2781,0.5108
0.7091,0.6021,0.0151,-0.774,0.736,-0.7099,-0.6705,-0.8508
-0.0307,0.0535,-0.0523,0.736,-0.2182,0.0535,-0.6057,-0.8508
,,,,,,,
-0.2182,0.0731,-0.8617,-0.1659,-0.1247,0.0792,-0.6572,-0.029
-0.8066,0.0731,-0.0307,-0.0307,-0.9829,0.3314,0.5472,-0.3033
0.5007,-0.6894,0.3062,-0.7407,-0.3081,-0.8617,-0.7715,-0.8617
-0.8602,-0.0344,0.1723,-0.0214,-0.7605,-0.0636,-0.1305,-0.2182
-0.1659,-0.0344,0.7108,0.1731,0.9745,0.4843,-0.2648,0.8684
-0.6057,-0.0523,-0.8617,0.6699,0.3706,0.0731,0.9828,0.6701
0.7091,-0.6894,0.0151,-0.774,0.736,0.546,0.3866,0.1688
-0.0307,-0.9413,-0.0523,-0.5769,-0.4482,0.0535,-0.6057,-0.9104
,,,,,,,
-0.9151,0.9745,-0.8617,-0.8508,0.819,0.3703,0.1731,-0.029
-0.9829,0.3706,0.5453,-0.7824,0.7727,-0.888,-0.2648,-0.9151
0.5007,-0.6894,0.3062,-0.9764,0.9504,-0.6894,0.231,0.0804
-0.7824,0.3706,0.1723,0.8684,0.5007,-0.0636,-0.9104,-0.2182
-0.1659,0.0792,-0.0205,-0.7407,0.7727,-0.8066,-0.7116,-0.8508
-0.6057,0.825,0.4843,-0.0214,0.3706,-0.6894,-0.1493,0.3062
-0.3049,-0.6894,0.7277,-0.8968,0.9504,-0.7099,-0.6705,0.1584
0.5007,0.7108,-0.0523,0.8572,0.4843,0.8817,-0.6057,-0.8508
,,,,,,,
-0.2182,-0.4852,-0.8617,-0.7601,0.819,-0.7109,0.4273,0.8572
-0.3094,0.3706,-0.7155,-0.7824,0.0155,-0.888,0.825,0.5835
-0.5701,-0.7155,0.9828,0.1744,-0.7407,-0.8617,0.459,-0.8617
